"1","35.5","2017-02-13","Inventory"
"1","12.14","2017-02-13","Inventory"
"2","2.67","2017-02-13","Inventory"
"1","15.5","2017-02-13","Inventory"
"1","38","2017-02-13","Inventory"
"1","3.25","2017-02-13","Inventory"
"1","5.75","2017-02-13","Inventory"
"1","11.5","2017-02-14","Inventory"
"1","4.18","2017-02-14","Inventory"
"1","4.97","2017-02-14","Inventory"
"1","4.97","2017-02-14","Inventory"
"1","4.18","2017-02-14","Inventory"
"2","27.58","2017-02-14","Inventory"
"1","23.44","2017-02-14","Inventory"
"1","17.85","2017-02-14","Inventory"
"3","24.12","2017-02-14","Inventory"
"2","39.95","2017-02-14","Inventory"
"3","11.25","2017-02-14","Inventory"
"5","35","2017-02-14","Inventory"
"2","14.33","2017-02-14","Inventory"
"3","3.25","2017-02-14","Inventory"
"2","7.68","2017-02-14","Inventory"
"2","4.18","2017-02-14","Inventory"
"2","4.97","2017-02-14","Inventory"
"2","26.95","2017-02-14","Inventory"
"1","35","2017-02-14","Inventory"
"5","8.95","2017-02-14","Inventory"
"1","198","2017-02-14","Inventory"
"10","7.75","2017-02-15","Inventory"
"1","59.85","2017-02-15","Inventory"
"3","19.95","2017-02-15","Inventory"
"2","23.98","2017-02-15","Inventory"
"2","24.95","2017-02-15","Inventory"
"2","15.25","2017-02-15","Inventory"
"1","149.99","2017-02-15","Inventory"
"3","15.5","2017-02-15","Inventory"
"3","38","2017-02-15","Inventory"
"2","4.97","2017-02-15","Inventory"
"8","19.59","2017-02-15","Inventory"
"1","38.78","2017-02-15","Inventory"
"1","110.95","2017-02-16","Inventory"
"1","17.42","2017-02-16","Inventory"
"2","14.33","2017-02-16","Inventory"
"1","35.5","2017-02-16","Inventory"
"2","22.71","2017-02-16","Inventory"
"2","24.75","2017-02-16","Inventory"
"2","24.95","2017-02-16","Inventory"
"1","5.75","2017-02-16","Inventory"
"6","24.95","2017-02-16","Inventory"
"1","10.5","2017-02-16","Inventory"
"1","11.5","2017-02-16","Inventory"
"3","7.68","2017-02-17","Inventory"
"2","8.79","2017-02-17","Inventory"
"5","4.19","2017-02-17","Inventory"
"1","29.99","2017-02-17","Inventory"
"20","1.99","2017-02-17","Inventory"
"16","40","2017-02-17","Inventory"
"1","0","2017-02-17","Inventory"
"1","69.5","2017-02-17","Inventory"
"2","24.75","2017-02-17","Inventory"
"1","24.39","2017-02-17","Inventory"
"2","19.99","2017-02-17","Inventory"
"1","11.25","2017-02-17","Inventory"
"5","11.95","2017-02-20","Inventory"
"1","7.75","2017-02-20","Inventory"
"1","12.14","2017-02-20","Inventory"
"1","27.75","2017-02-20","Inventory"
"1","10.5","2017-02-20","Inventory"
"2","48","2017-02-20","Inventory"
"5","7.95","2017-02-21","Inventory"
"3","7.75","2017-02-21","Inventory"
"2","11.25","2017-02-21","Inventory"
"1","12.14","2017-02-21","Inventory"
"1","1125","2017-02-21","Inventory"
"3","11.25","2017-02-21","Inventory"
"12","24.75","2017-02-21","Inventory"
"3","17.85","2017-02-21","Inventory"
"8","24.75","2017-02-21","Inventory"
"1","369","2017-02-21","Inventory"
"6","36.95","2017-02-21","Inventory"
"1","7.75","2017-02-21","Inventory"
"2","19.95","2017-02-22","Inventory"
"4","11.25","2017-02-22","Inventory"
"1","18.1","2017-02-22","Inventory"
"1","2.67","2017-02-22","Inventory"
"1","3.25","2017-02-22","Inventory"
"1","3.73","2017-02-22","Inventory"
"1","4.97","2017-02-22","Inventory"
"1","7.68","2017-02-22","Inventory"
"1","10.19","2017-02-22","Inventory"
"1","12.39","2017-02-22","Inventory"
"1","15.59","2017-02-22","Inventory"
"1","17.79","2017-02-22","Inventory"
"1","19.49","2017-02-22","Inventory"
"1","11.49","2017-02-22","Inventory"
"1","9","2017-02-22","Inventory"
"1","14.33","2017-02-22","Inventory"
"1","35.5","2017-02-22","Inventory"
"1","10.5","2017-02-22","Inventory"
"3","7.95","2017-02-23","Inventory"
"2","8.95","2017-02-23","Inventory"
"2","14.33","2017-02-23","Inventory"
"1","3.73","2017-02-23","Inventory"
"1","4.18","2017-02-23","Inventory"
"1","4.97","2017-02-23","Inventory"
"14","24.95","2017-02-23","Inventory"
"34","24.95","2017-02-23","Inventory"
"4","24.95","2017-02-23","Inventory"
"8","11.95","2017-02-23","Inventory"
"1","24","2017-02-23","Inventory"
"1","16","2017-02-23","Inventory"
"1","0","2017-02-23","Inventory"
"1","0","2017-02-23","Inventory"
"40","26.85","2017-02-23","Inventory"
"20","52.74","2017-02-23","Inventory"
"10","26.95","2017-02-23","Inventory"
"1","3000","2017-02-23","Inventory"
"1","12.69","2017-02-24","Inventory"
"1","32","2017-02-24","Inventory"
"3","4.64","2017-02-24","Inventory"
"2","6.95","2017-02-24","Inventory"
"1","14.33","2017-02-24","Inventory"
"1","35.5","2017-02-24","Inventory"
"2","24.95","2017-02-24","Inventory"
"1","38.78","2017-02-27","Inventory"
"2","27.75","2017-02-27","Inventory"
"10","11.25","2017-02-27","Inventory"
"2","35.5","2017-02-27","Inventory"
"4","26.95","2017-02-27","Inventory"
"2","7.75","2017-02-27","Inventory"
"12","27.5","2017-02-28","Inventory"
"1","80","2017-02-28","Inventory"
"1","32","2017-02-28","Inventory"
"2","29.99","2017-02-28","Inventory"
"4","29.99","2017-03-01","Inventory"
"2","14.33","2017-03-01","Inventory"
"2","5.75","2017-03-01","Inventory"
"1","36","2017-03-01","Inventory"
"4","26.95","2017-03-01","Inventory"
"4","11.25","2017-03-01","Inventory"
"3","5.75","2017-03-01","Inventory"
"1","10.5","2017-03-01","Inventory"
"1","3.25","2017-03-02","Inventory"
"1","30","2017-03-02","Inventory"
"2","14.33","2017-03-02","Inventory"
"7","11.25","2017-03-02","Inventory"
"3","27.75","2017-03-03","Inventory"
"1","35.5","2017-03-03","Inventory"
"2","12.5","2017-03-03","Inventory"
"1","14.25","2017-03-03","Inventory"
"2","35","2017-03-03","Inventory"
"2","35.5","2017-03-03","Inventory"
"3","40","2017-03-03","Inventory"
"1","299","2017-03-03","Inventory"
"1","160","2017-03-03","Inventory"
"1","40","2017-03-03","Inventory"
"1","99","2017-03-03","Inventory"
"3","6.84","2017-03-06","Inventory"
"3","7.95","2017-03-06","Inventory"
"3","11.25","2017-03-06","Inventory"
"2","18.1","2017-03-06","Inventory"
"3","9","2017-03-06","Inventory"
"3","4.64","2017-03-06","Inventory"
"1","35.5","2017-03-06","Inventory"
"1","17.42","2017-03-06","Inventory"
"2","11.25","2017-03-06","Inventory"
"1","2.67","2017-03-06","Inventory"
"3","11.25","2017-03-06","Inventory"
"2","14.25","2017-03-06","Inventory"
"2","5.75","2017-03-06","Inventory"
"4","29.99","2017-03-06","Inventory"
"1","3.25","2017-03-06","Inventory"
"1","3.73","2017-03-06","Inventory"
"1","4.18","2017-03-06","Inventory"
"1","4.97","2017-03-06","Inventory"
"1","6.12","2017-03-06","Inventory"
"1","10.19","2017-03-06","Inventory"
"1","11.49","2017-03-06","Inventory"
"5","17.85","2017-03-06","Inventory"
"1","29.99","2017-03-06","Inventory"
"2","26.85","2017-03-06","Inventory"
"2","19.99","2017-03-06","Inventory"
"2","19.95","2017-03-06","Inventory"
"4","19.95","2017-03-06","Inventory"
"3","3.73","2017-03-06","Inventory"
"2","4.18","2017-03-06","Inventory"
"2","4.97","2017-03-06","Inventory"
"2","6.12","2017-03-06","Inventory"
"4","19.95","2017-03-06","Inventory"
"1","9","2017-03-07","Inventory"
"1","2.67","2017-03-07","Inventory"
"1","8.79","2017-03-07","Inventory"
"1","12.39","2017-03-07","Inventory"
"6","29.99","2017-03-07","Inventory"
"3","8.95","2017-03-07","Inventory"
"2","24.75","2017-03-07","Inventory"
"2","44.95","2017-03-07","Inventory"
"5","2.19","2017-03-07","Inventory"
"1","295","2017-03-07","Inventory"
"4","34.95","2017-03-07","Inventory"
"3","8.95","2017-03-07","Inventory"
"3","7.75","2017-03-07","Inventory"
"2","34.95","2017-03-07","Inventory"
"1","11.25","2017-03-07","Inventory"
"2","3.55","2017-03-07","Inventory"
"2","14.25","2017-03-07","Inventory"
"2","36.95","2017-03-07","Inventory"
"2","6.49","2017-03-07","Inventory"
"3","14.33","2017-03-08","Inventory"
"2","10.5","2017-03-08","Inventory"
"1","21.65","2017-03-08","Inventory"
"1","8.95","2017-03-08","Inventory"
"1","10.5","2017-03-08","Inventory"
"2","11.5","2017-03-08","Inventory"
"1","26","2017-03-08","Inventory"
"3","19.95","2017-03-08","Inventory"
"1","8.79","2017-03-09","Inventory"
"1","12.39","2017-03-09","Inventory"
"40","14.99","2017-03-09","Inventory"
"3","11.25","2017-03-09","Inventory"
"8","2.67","2017-03-09","Inventory"
"6","3.73","2017-03-09","Inventory"
"3","7.68","2017-03-09","Inventory"
"2","220","2017-03-09","Inventory"
"4","17.42","2017-03-09","Inventory"
"1","26","2017-03-09","Inventory"
"2","26.95","2017-03-09","Inventory"
"1","35","2017-03-09","Inventory"
"2","52.74","2017-03-09","Inventory"
"12","19.95","2017-03-09","Inventory"
"2","23.98","2017-03-09","Inventory"
"2","14.33","2017-03-09","Inventory"
"2","3.73","2017-03-09","Inventory"
"2","3.25","2017-03-09","Inventory"
"1","30.5","2017-03-09","Inventory"
"3","3.25","2017-03-09","Inventory"
"1","38.78","2017-03-09","Inventory"
"2","3.25","2017-03-10","Inventory"
"100","2.49","2017-03-10","Inventory"
"8","29.99","2017-03-10","Inventory"
"1","139","2017-03-10","Inventory"
"10","24.95","2017-03-10","Inventory"
"4","21.7","2017-03-10","Inventory"
"1","6.12","2017-03-10","Inventory"
"1","4.18","2017-03-10","Inventory"
"4","11.25","2017-03-10","Inventory"
"4","29.99","2017-03-10","Inventory"
"20","2.75","2017-03-10","Inventory"
"1","35.5","2017-03-10","Inventory"
"1","17.42","2017-03-10","Inventory"
"1","5.75","2017-03-10","Inventory"
"4","7.75","2017-03-10","Inventory"
"1","17.85","2017-03-10","Inventory"
"3","11.25","2017-03-13","Inventory"
"1","29.99","2017-03-13","Inventory"
"2","2.67","2017-03-13","Inventory"
"2","9","2017-03-13","Inventory"
"5","6.84","2017-03-13","Inventory"
"13","11.25","2017-03-13","Inventory"
"2","8.95","2017-03-13","Inventory"
"1","4.89","2017-03-13","Inventory"
"4","24.95","2017-03-13","Inventory"
"2","19.06","2017-03-13","Inventory"
"1","26.85","2017-03-13","Inventory"
"1","8.95","2017-03-13","Inventory"
"1","7.75","2017-03-13","Inventory"
"1","10.5","2017-03-13","Inventory"
"2","11.25","2017-03-13","Inventory"
"3","17.42","2017-03-13","Inventory"
